"ItemName","AssetName","ItemType","Set","Tier","SetMultiplier","Level","hp","mana","ataque","defensa","velocidadAtaque","ataqueCritico","danoCritico","suerte","destreza"
"Casco de Speculator Silentium","Fantasma Casco II","1","Fantasma (Speculator)","silentium","17","500","12314","13413","12682","12958","13005","12903","12648","12818","12887"
"Casco de Speculator Silentium","Fantasma Casco II","1","Fantasma (Speculator)","silentium","17","600","14847","16082","15011","15831","15810","15181","15062","15589","15233"
"Casco de Speculator Silentium","Fantasma Casco II","1","Fantasma (Speculator)","silentium","17","750","17261","17680","17459","17582","17578","17425","17357","17578","17443"
"Casco de Speculator Silentium","Fantasma Casco II","1","Fantasma (Speculator)","silentium","17","900","17890","18530","18309","18432","18428","18275","18207","18428","18293"
"Casco de Speculator Silentium","Fantasma Casco II","1","Fantasma (Speculator)","silentium","17","999","18315","19091","18870","18993","18989","18836","18768","18989","18854"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","1","4","0","0","3","0","0","0","0","28"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","5","36","32","80","99","64","64","96","32","76"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","10","116","160","208","243","144","208","192","160","204"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","25","516","560","592","595","464","560","592","560","508"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","50","1124","1280","1296","1251","1120","1136","1136","1104","1180"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","100","2244","2544","2256","2371","2272","2512","2496","2448","2508"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","150","3428","3552","3280","3859","3360","3728","3712","3648","3788"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","200","4788","4704","4480","5027","4784","4816","5056","5040","4988"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","250","5956","6144","5776","6563","5936","6000","6176","6128","6060"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","500","11588","12624","11936","12195","12240","12144","11904","12064","12124"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","600","13972","15136","14128","14899","14880","14288","14176","14672","14332"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","750","16244","16640","16432","16547","16544","16400","16336","16544","16412"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","900","16836","17440","17232","17347","17344","17200","17136","17344","17212"
"Casco de Speculator Umbra","Fantasma Casco I","1","Fantasma (Speculator)","umbra","16","999","17236","17968","17760","17875","17872","17728","17664","17872","17740"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","1","0","52","5","0","0","0","0","0","17"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","5","36","88","95","108","72","72","108","36","71"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","10","126","232","239","270","162","234","216","180","215"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","25","576","682","671","666","522","630","666","630","557"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","50","1260","1492","1463","1404","1260","1278","1278","1242","1313"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","100","2520","2914","2543","2664","2556","2826","2808","2754","2807"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","150","3852","4048","3695","4338","3780","4194","4176","4104","4247"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","200","5382","5344","5045","5652","5382","5418","5688","5670","5597"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","250","6696","6964","6503","7380","6678","6750","6948","6894","6803"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","500","13032","14254","13433","13716","13770","13662","13392","13572","13625"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","600","15714","17080","15899","16758","16740","16074","15948","16506","16109"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","750","18270","18772","18491","18612","18612","18450","18378","18612","18449"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","900","18936","19672","19391","19512","19512","19350","19278","19512","19349"
"Cintur\xF3n de Speculator Occultus","Fantasma Cinturon III","7","Fantasma (Speculator)","occultus","18","999","19386","20266","19985","20106","20106","19944","19872","20106","19943"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","1","0","52","4","0","0","0","0","0","15"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","5","34","86","89","102","68","68","102","34","66"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","10","119","222","225","255","153","221","204","170","202"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","25","544","647","633","629","493","595","629","595","525"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","50","1190","1412","1381","1326","1190","1207","1207","1173","1239"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","100","2380","2755","2401","2516","2414","2669","2652","2601","2650"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","150","3638","3826","3489","4097","3570","3961","3944","3876","4010"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","200","5083","5050","4764","5338","5083","5117","5372","5355","5285"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","250","6324","6580","6141","6970","6307","6375","6562","6511","6424"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","500","12308","13465","12686","12954","13005","12903","12648","12818","12867"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","600","14841","16134","15015","15827","15810","15181","15062","15589","15213"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","750","17255","17732","17463","17578","17578","17425","17357","17578","17423"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","900","17884","18582","18313","18428","18428","18275","18207","18428","18273"
"Cintur\xF3n de Speculator Silentium","Fantasma Cinturon II","7","Fantasma (Speculator)","silentium","17","999","18309","19143","18874","18989","18989","18836","18768","18989","18834"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","1","0","52","3","0","0","0","0","0","12"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","5","32","84","83","96","64","64","96","32","60"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","10","112","212","211","240","144","208","192","160","188"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","25","512","612","595","592","464","560","592","560","492"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","50","1120","1332","1299","1248","1120","1136","1136","1104","1164"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","100","2240","2596","2259","2368","2272","2512","2496","2448","2492"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","150","3424","3604","3283","3856","3360","3728","3712","3648","3772"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","200","4784","4756","4483","5024","4784","4816","5056","5040","4972"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","250","5952","6196","5779","6560","5936","6000","6176","6128","6044"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","500","11584","12676","11939","12192","12240","12144","11904","12064","12108"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","600","13968","15188","14131","14896","14880","14288","14176","14672","14316"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","750","16240","16692","16435","16544","16544","16400","16336","16544","16396"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","900","16832","17492","17235","17344","17344","17200","17136","17344","17196"
"Cintur\xF3n de Speculator Umbra","Fantasma Cinturon I","7","Fantasma (Speculator)","umbra","16","999","17232","18020","17763","17872","17872","17728","17664","17872","17724"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","1","5","71","0","4","0","45","183","406","17"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","5","41","107","90","112","72","117","291","442","71"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","10","131","251","234","274","162","279","399","586","215"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","25","581","701","666","670","522","675","849","1036","557"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","50","1265","1511","1458","1408","1260","1323","1461","1648","1313"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","100","2525","2933","2538","2668","2556","2871","2991","3160","2807"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","150","3857","4067","3690","4342","3780","4239","4359","4510","4247"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","200","5387","5363","5040","5656","5382","5463","5871","6076","5597"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","250","6701","6983","6498","7384","6678","6795","7131","7300","6803"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","500","13037","14273","13428","13720","13770","13707","13575","13978","13625"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","600","15719","17099","15894","16762","16740","16119","16131","16912","16109"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","750","18275","18791","18486","18616","18612","18495","18561","19018","18449"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","900","18941","19691","19386","19516","19512","19395","19461","19918","19349"
"Collar de Speculator Occultus","Fantasma Collar III","2","Fantasma (Speculator)","occultus","18","999","19391","20285","19980","20110","20106","19989","20055","20512","19943"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","1","4","43","0","3","0","45","173","377","15"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","5","38","77","85","105","68","113","275","411","66"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","10","123","213","221","258","153","266","377","547","202"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","25","548","638","629","632","493","640","802","972","525"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","50","1194","1403","1377","1329","1190","1252","1380","1550","1239"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","100","2384","2746","2397","2519","2414","2714","2825","2978","2650"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","150","3642","3817","3485","4100","3570","4006","4117","4253","4010"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","200","5087","5041","4760","5341","5083","5162","5545","5732","5285"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","250","6328","6571","6137","6973","6307","6420","6735","6888","6424"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","500","12312","13456","12682","12957","13005","12948","12821","13195","12867"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","600","14845","16125","15011","15830","15810","15226","15235","15966","15213"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","750","17259","17723","17459","17581","17578","17470","17530","17955","17423"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","900","17888","18573","18309","18431","18428","18320","18380","18805","18273"
"Collar de Speculator Silentium","Fantasma Collar II","2","Fantasma (Speculator)","silentium","17","999","18313","19134","18870","18992","18989","18881","18941","19366","18834"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","1","3","15","0","2","0","45","162","348","12"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","5","35","47","80","98","64","109","258","380","60"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","10","115","175","208","242","144","253","354","508","188"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","25","515","575","592","594","464","605","754","908","492"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","50","1123","1295","1296","1250","1120","1181","1298","1452","1164"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","100","2243","2559","2256","2370","2272","2557","2658","2796","2492"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","150","3427","3567","3280","3858","3360","3773","3874","3996","3772"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","200","4787","4719","4480","5026","4784","4861","5218","5388","4972"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","250","5955","6159","5776","6562","5936","6045","6338","6476","6044"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","500","11587","12639","11936","12194","12240","12189","12066","12412","12108"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","600","13971","15151","14128","14898","14880","14333","14338","15020","14316"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","750","16243","16655","16432","16546","16544","16445","16498","16892","16396"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","900","16835","17455","17232","17346","17344","17245","17298","17692","17196"
"Collar de Speculator Umbra","Fantasma Collar I","2","Fantasma (Speculator)","umbra","16","999","17235","17983","17760","17874","17872","17773","17826","18220","17724"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","1","9","0","0","6","0","0","0","0","0"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","5","45","36","90","114","72","72","108","36","54"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","10","135","180","234","276","162","234","216","180","198"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","25","585","630","666","672","522","630","666","630","540"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","50","1269","1440","1458","1410","1260","1278","1278","1242","1296"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","100","2529","2862","2538","2670","2556","2826","2808","2754","2790"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","150","3861","3996","3690","4344","3780","4194","4176","4104","4230"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","200","5391","5292","5040","5658","5382","5418","5688","5670","5580"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","250","6705","6912","6498","7386","6678","6750","6948","6894","6786"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","500","13041","14202","13428","13722","13770","13662","13392","13572","13608"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","600","15723","17028","15894","16764","16740","16074","15948","16506","16092"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","750","18279","18720","18486","18618","18612","18450","18378","18612","18432"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","900","18945","19620","19386","19518","19512","19350","19278","19512","19332"
"Escudo de Speculator Occultus","Fantasma Escudo III","5","Fantasma (Speculator)","occultus","18","999","19395","20214","19980","20112","20106","19944","19872","20106","19926"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","1","7","0","0","5","0","0","0","0","0"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","5","41","34","85","107","68","68","102","34","51"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","10","126","170","221","260","153","221","204","170","187"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","25","551","595","629","634","493","595","629","595","510"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","50","1197","1360","1377","1331","1190","1207","1207","1173","1224"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","100","2387","2703","2397","2521","2414","2669","2652","2601","2635"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","150","3645","3774","3485","4102","3570","3961","3944","3876","3995"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","200","5090","4998","4760","5343","5083","5117","5372","5355","5270"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","250","6331","6528","6137","6975","6307","6375","6562","6511","6409"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","500","12315","13413","12682","12959","13005","12903","12648","12818","12852"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","600","14848","16082","15011","15832","15810","15181","15062","15589","15198"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","750","17262","17680","17459","17583","17578","17425","17357","17578","17408"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","900","17891","18530","18309","18433","18428","18275","18207","18428","18258"
"Escudo de Speculator Silentium","Fantasma Escudo II","5","Fantasma (Speculator)","silentium","17","999","18316","19091","18870","18994","18989","18836","18768","18989","18819"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","1","5","0","0","4","0","0","0","0","0"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","5","37","32","80","100","64","64","96","32","48"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","10","117","160","208","244","144","208","192","160","176"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","25","517","560","592","596","464","560","592","560","480"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","50","1125","1280","1296","1252","1120","1136","1136","1104","1152"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","100","2245","2544","2256","2372","2272","2512","2496","2448","2480"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","150","3429","3552","3280","3860","3360","3728","3712","3648","3760"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","200","4789","4704","4480","5028","4784","4816","5056","5040","4960"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","250","5957","6144","5776","6564","5936","6000","6176","6128","6032"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","500","11589","12624","11936","12196","12240","12144","11904","12064","12096"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","600","13973","15136","14128","14900","14880","14288","14176","14672","14304"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","750","16245","16640","16432","16548","16544","16400","16336","16544","16384"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","900","16837","17440","17232","17348","17344","17200","17136","17344","17184"
"Escudo de Speculator Umbra","Fantasma Escudo I","5","Fantasma (Speculator)","umbra","16","999","17237","17968","17760","17876","17872","17728","17664","17872","17712"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","1","0","0","7","0","417","223","183","88","34"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","5","36","36","97","108","489","295","291","124","88"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","10","126","180","241","270","579","457","399","268","232"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","25","576","630","673","666","939","853","849","718","574"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","50","1260","1440","1465","1404","1677","1501","1461","1330","1330"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","100","2520","2862","2545","2664","2973","3049","2991","2842","2824"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","150","3852","3996","3697","4338","4197","4417","4359","4192","4264"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","200","5382","5292","5047","5652","5799","5641","5871","5758","5614"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","250","6696","6912","6505","7380","7095","6973","7131","6982","6820"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","500","13032","14202","13435","13716","14187","13885","13575","13660","13642"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","600","15714","17028","15901","16758","17157","16297","16131","16594","16126"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","750","18270","18720","18493","18612","19029","18673","18561","18700","18466"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","900","18936","19620","19393","19512","19929","19573","19461","19600","19366"
"Guantes de Speculator Occultus","Fantasma Guantes III","6","Fantasma (Speculator)","occultus","18","999","19386","20214","19987","20106","20523","20167","20055","20194","19960"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","1","0","0","6","0","396","178","173","88","28"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","5","34","34","91","102","464","246","275","122","79"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","10","119","170","227","255","549","399","377","258","215"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","25","544","595","635","629","889","773","802","683","538"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","50","1190","1360","1383","1326","1586","1385","1380","1261","1252"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","100","2380","2703","2403","2516","2810","2847","2825","2689","2663"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","150","3638","3774","3491","4097","3966","4139","4117","3964","4023"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","200","5083","4998","4766","5338","5479","5295","5545","5443","5298"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","250","6324","6528","6143","6970","6703","6553","6735","6599","6437"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","500","12308","13413","12688","12954","13401","13081","12821","12906","12880"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","600","14841","16082","15017","15827","16206","15359","15235","15677","15226"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","750","17255","17680","17465","17578","17974","17603","17530","17666","17436"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","900","17884","18530","18315","18428","18824","18453","18380","18516","18286"
"Guantes de Speculator Silentium","Fantasma Guantes II","6","Fantasma (Speculator)","silentium","17","999","18309","19091","18876","18989","19385","19014","18941","19077","18847"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","1","0","0","4","0","375","178","162","59","23"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","5","32","32","84","96","439","242","258","91","71"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","10","112","160","212","240","519","386","354","219","199"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","25","512","560","596","592","839","738","754","619","503"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","50","1120","1280","1300","1248","1495","1314","1298","1163","1175"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","100","2240","2544","2260","2368","2647","2690","2658","2507","2503"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","150","3424","3552","3284","3856","3735","3906","3874","3707","3783"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","200","4784","4704","4484","5024","5159","4994","5218","5099","4983"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","250","5952","6144","5780","6560","6311","6178","6338","6187","6055"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","500","11584","12624","11940","12192","12615","12322","12066","12123","12119"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","600","13968","15136","14132","14896","15255","14466","14338","14731","14327"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","750","16240","16640","16436","16544","16919","16578","16498","16603","16407"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","900","16832","17440","17236","17344","17719","17378","17298","17403","17207"
"Guantes de Speculator Umbra","Fantasma Guantes I","6","Fantasma (Speculator)","umbra","16","999","17232","17968","17764","17872","18247","17906","17826","17931","17735"
